iter	MAPE
1498	0.002415028954
1499	0.002415028954
1500	0.002415028953
1501	0.002415027275
1502	0.002415027274
1503	0.002415027273
1504	0.002415026345
1505	0.002415023851
1506	0.002414867438
1507	0.002414867435
1508	0.002414867434
1509	0.002414867433
1510	0.002414867431
1511	0.00241486743
1512	0.002414867281
1513	0.002414753606
1514	0.002414685451
1515	0.002414543668
1516	0.002414362394
1517	0.002414177533
1518	0.00241417753
1519	0.002413835305
1520	0.002413835304
1521	0.002413835304
1522	0.002413774803
1523	0.002413774789
1524	0.002413774064
1525	0.002413774064
1526	0.002413755314
1527	0.002413755314
1528	0.002413755314
1529	0.002413604277
1530	0.002413444667
1531	0.002413441286
1532	0.002413266395
1533	0.00241292717
1534	0.002412618149
1535	0.002412355925
1536	0.002412191694
1537	0.002412109734
1538	0.002412107184
1539	0.002412107125
1540	0.002412107124
1541	0.002412106809
1542	0.002412106808
1543	0.002412106599
1544	0.002412106598
1545	0.002412106596
1546	0.002411833018
1547	0.002411576853
1548	0.002411575007
1549	0.002411524806
1550	0.002411508996
1551	0.002411508497
1552	0.002411508497
1553	0.002411508496
1554	0.002411313251
1555	0.002411048612
1556	0.002411048611
1557	0.002411048611
1558	0.00241104861
1559	0.002411048331
1560	0.002411047376
1561	0.002411046853
1562	0.002411046852
1563	0.002411046851
1564	0.00241104685
1565	0.002411046849
1566	0.002411046247
1567	0.002411046247
1568	0.002411046246
1569	0.002411046246
1570	0.002411045348
1571	0.002411045345
1572	0.002411044432
1573	0.002411044429
1574	0.002410787385
1575	0.002410784982
1576	0.002410706868
1577	0.002410706867
1578	0.002410706867
1579	0.002410706865
1580	0.002410706582
1581	0.002410487983
1582	0.002410487983
1583	0.002410336884
1584	0.002410336062
1585	0.002410336061
1586	0.002410336061
1587	0.002410336061
1588	0.002410331472
1589	0.002410331242
1590	0.002410331242
1591	0.002410331242
1592	0.002410331238
1593	0.002410076738
1594	0.002410075138
1595	0.002410075138
1596	0.002410075137
1597	0.002410055687
1598	0.002409987677
1599	0.002409784639
1600	0.002409784633
1601	0.002409782957
1602	0.002409720426
1603	0.002409720117
1604	0.002409720116
1605	0.002409720116
1606	0.002409719488
1607	0.002409719487
1608	0.002409719487
1609	0.002409719467
1610	0.002409719162
1611	0.002409717952
1612	0.002409717952
1613	0.002409570609
1614	0.002409570608
1615	0.002409570517
1616	0.002409570517
1617	0.002409570514
1618	0.002409570508
1619	0.00240939144
1620	0.00240936395
1621	0.002409123742
1622	0.002409123737
1623	0.002408812181
1624	0.002408812054
1625	0.002408792919
1626	0.002408775927
1627	0.002408775924
1628	0.002408751843
1629	0.002408750196
1630	0.002408577529
1631	0.002408320759
1632	0.002408060131
1633	0.002408043697
1634	0.002407888092
1635	0.002407887423
1636	0.00240782433
1637	0.00240782433
1638	0.002407605617
1639	0.002407604272
1640	0.002407365723
1641	0.002407364204
1642	0.002407187317
1643	0.002407187315
1644	0.002407187315
1645	0.002407187315
1646	0.002407187313
1647	0.002407172366
1648	0.002407162907
1649	0.002407162902
1650	0.002407162901
1651	0.002407162898
1652	0.002407162897
1653	0.002407162896
1654	0.002407162893
1655	0.002407162893
1656	0.002407162893
1657	0.002407140062
1658	0.002407140036
1659	0.0024071399
1660	0.002407135531
1661	0.00240713553
1662	0.00240693255
1663	0.002406932549
1664	0.002406932524
1665	0.002406928808
1666	0.002406772595
1667	0.002406772564
1668	0.002406772563
1669	0.002406760934
1670	0.002406747336
1671	0.002406747335
1672	0.002406745627
1673	0.002406745596
1674	0.002406744868
1675	0.002406744852
1676	0.002406744852
1677	0.002406744851
1678	0.002406744851
1679	0.00240674485
1680	0.00240674485
1681	0.00240674485
1682	0.002406744849
1683	0.002406744849
1684	0.002406582197
1685	0.002406582197
1686	0.002406582196
1687	0.002406582196
1688	0.002406582196
1689	0.002406582187
1690	0.002406582187
1691	0.002406582187
1692	0.002406581895
1693	0.002406581895
1694	0.002406301291
1695	0.002406079268
1696	0.002406079268
1697	0.002406079268
1698	0.002406077953
1699	0.002406077632
1700	0.002405935591
1701	0.002405935105
1702	0.002405934687
1703	0.002405934686
1704	0.002405934505
1705	0.002405922732
1706	0.002405922385
1707	0.002405921941
1708	0.002405920189
1709	0.002405920189
1710	0.002405713111
1711	0.002405713111
1712	0.002405713111
1713	0.00240571311
1714	0.00240571311
1715	0.00240571311
1716	0.00240571311
1717	0.00240571311
1718	0.00240571311
1719	0.00240571311
1720	0.002405713109
1721	0.002405713109
1722	0.002405713109
1723	0.002405713109
1724	0.002405713109
1725	0.002405713109
1726	0.002405713109
1727	0.002405710481
1728	0.002405459995
1729	0.002405459995
1730	0.002405459966
1731	0.00240545993
1732	0.002405459915
1733	0.002405459915
1734	0.002405459915
1735	0.002405459895
1736	0.002405459894
1737	0.002405459894
1738	0.002405459894
1739	0.002405459894
1740	0.002405459894
1741	0.002405459894
1742	0.002405459894
1743	0.002405458701
1744	0.002405458701
1745	0.002405458701
1746	0.002405458701
1747	0.002405458701
1748	0.002405445799
1749	0.002405441661
1750	0.002405441661
1751	0.002405440576
1752	0.002405440576
1753	0.002405279846
1754	0.002405279846
1755	0.002405032733
1756	0.00240502849
1757	0.002405028439
1758	0.002405028439
1759	0.002405028439
1760	0.002405028372
1761	0.002405028099
1762	0.002405028099
1763	0.002405028099
1764	0.002405028099
1765	0.002405026046
1766	0.002405026046
1767	0.002405026045
1768	0.00240502582
1769	0.00240502582
1770	0.00240502582
1771	0.00240502582
1772	0.00240502582
1773	0.002405000516
1774	0.002405000516
1775	0.002405000516
1776	0.002405000516
1777	0.002405000516
1778	0.002404822219
1779	0.002404822002
1780	0.002404822001
1781	0.002404822001
1782	0.002404822001
1783	0.002404821856
1784	0.002404821855
1785	0.002404821624
1786	0.002404821624
1787	0.002404821623
1788	0.00240482162
1789	0.00240482162
1790	0.002404821619
1791	0.002404821618
1792	0.002404821402
1793	0.002404821402
1794	0.00240482126
1795	0.00240482126
1796	0.00240482126
1797	0.002404821259
1798	0.002404821258
1799	0.002404821258
1800	0.002404821258
1801	0.002404607066
1802	0.002404607065
1803	0.002404607064
1804	0.002404607064
1805	0.002404607064
1806	0.002404607049
1807	0.002404606933
1808	0.002404606933
1809	0.002404606932
1810	0.002404605632
1811	0.002404605631
1812	0.002404570063
1813	0.002404570063
1814	0.002404567192
1815	0.002404567191
1816	0.002404537474
1817	0.002404537474
1818	0.002404537264
1819	0.002404537264
1820	0.002404537264
1821	0.002404537263
1822	0.002404537263
1823	0.002404537254
1824	0.002404537254
1825	0.002404537254
1826	0.00240442025
1827	0.002404420249
1828	0.002404420247
1829	0.002404420238
1830	0.002404282115
1831	0.002404047063
1832	0.002404047062
1833	0.002404047061
1834	0.002404047049
1835	0.002404047048
1836	0.002404047047
1837	0.002404047046
1838	0.002404047045
1839	0.002404047044
1840	0.002404047043
1841	0.002404046074
1842	0.002404046074
1843	0.002404046073
1844	0.002404046072
1845	0.002403988678
1846	0.002403988678
1847	0.002403988619
1848	0.002403988619
1849	0.002403988616
1850	0.002403737531
1851	0.002403737531
1852	0.002403737531
1853	0.0024037375
1854	0.0024037375
1855	0.002403737499
1856	0.002403737446
1857	0.002403737446
1858	0.002403736416
1859	0.002403736416
1860	0.002403736416
1861	0.002403736415
1862	0.002403736415
1863	0.002403736414
1864	0.002403736414
1865	0.002403736414
1866	0.002403736413
1867	0.00240373641
1868	0.002403736402
1869	0.002403736395
1870	0.002403736395
1871	0.002403736394
1872	0.002403736133
1873	0.002403736133
1874	0.002403736133
1875	0.002403736132
1876	0.002403736125
1877	0.002403736125
1878	0.002403735703
1879	0.002403735337
1880	0.00240373533
1881	0.00240373532
1882	0.002403734725
1883	0.002403734724
1884	0.002403734724
1885	0.002403734717
1886	0.002403734717
1887	0.002403734325
1888	0.002403734325
1889	0.002403733959
1890	0.002403733959
1891	0.002403733947
1892	0.002403733947
1893	0.002403733947
1894	0.002403733946
1895	0.002403733946
1896	0.002403733946
1897	0.002403733946
1898	0.002403505877
1899	0.002403505877
1900	0.002403505865
1901	0.002403505864
1902	0.002403505864
1903	0.002403505863
1904	0.002403505863
1905	0.002403505863
1906	0.002403505863
1907	0.002403505862
1908	0.002403505601
1909	0.0024035056
1910	0.0024035056
1911	0.002403505453
1912	0.002403505402
1913	0.002403505402
1914	0.002403505402
1915	0.002403505402
1916	0.002403504832
1917	0.002403504832
1918	0.002403504832
1919	0.002403504832
1920	0.002403504832
1921	0.002403504832
1922	0.002403504831
1923	0.002403504817
1924	0.002403504817
1925	0.002403504817
1926	0.002403504781
1927	0.002403504243
1928	0.002403504243
1929	0.002403504243
1930	0.002403504226
1931	0.002403504226
1932	0.002403504226
1933	0.002403504226
1934	0.002403504225
1935	0.002403504225
1936	0.002403504225
1937	0.002403504225
1938	0.002403504225
1939	0.002403500452
1940	0.002403500452
1941	0.002403500452
1942	0.002403500418
1943	0.002403500388
1944	0.002403500388
1945	0.002403500388
1946	0.002403500387
1947	0.002403500387
1948	0.002403500364
1949	0.002403500364
1950	0.002403500364
1951	0.002403500358
1952	0.002403496749
1953	0.002403494212
1954	0.002403494212
1955	0.002403492159
1956	0.002403489039
1957	0.0024034885
1958	0.002403488491
1959	0.002403486345
1960	0.002403486328
1961	0.002403485038
1962	0.002403485032
1963	0.002403484795
1964	0.002403484775
1965	0.002403484774
1966	0.002403484773
1967	0.002403484772
1968	0.002403484771
1969	0.00240348477
1970	0.00240326415
1971	0.002403022425
1972	0.002402873361
1973	0.002402867085
1974	0.002402866954
1975	0.002402866954
1976	0.002402866954
1977	0.00240286659
1978	0.00240286659
1979	0.00240286659
1980	0.002402866587
1981	0.002402866587
1982	0.002402866586
1983	0.002402866586
1984	0.002402866584
1985	0.002402866581
1986	0.002402866578
1987	0.002402866578
1988	0.002402866578
1989	0.002402866577
1990	0.002402866575
1991	0.002402866574
1992	0.002402862683
1993	0.00240274025
1994	0.002402533085
1995	0.002402533084
1996	0.002402533084
1997	0.002402526256
1998	0.002402525818
1999	0.002402525817
